row_id,GEOIDFQ,geocoded_state,geocoded_latitude,geocoded_longitude,join_type,original_latitude,original_longitude,project,city,state,priinvest,pubinvest,totinvest,jobs,tech,company_name,category,public,private,Representative,Party,District,Census Region
1579,5001900US4216,Pennsylvania,42.12,-80.08,geometry and state name,42.12,-80.08,Energy Efficiency and Conservation Block Grant Program,,Pennsylvania,0,151020,151020,0,Other,"ERIE, CITY OF",All,Yes,No,Rep. Mike Kelly ,Republican,PA-16,Northeast
1580,5001900US5600,Wyoming,42.14,-107.86,geometry and state name,42.14,-107.86,Ur-Energy,Lost Creek,Wyoming,0,0,0,0,Nuclear,Ur-Energy,All - Manufacturing,No,Yes,Rep. Harriet Hageman ,Republican,WY-00,West
1581,5001900US2606,Michigan,42.177,-83.488,geometry and state name¹,42.2,-83.4,Spiers New Technologies,Belleville,Michigan,0,0,0,0,Batteries,Spiers New Technologies,All - Manufacturing,No,Yes,Rep. Debbie Dingell ,Democrat,MI-06,Midwest
1582,5001900US2613,Michigan,42.2,-83.4,geometry and state name³,42.2,-83.4,Our Next Energy,Van Buren Township,Michigan,0,0,0,0,Batteries,Our Next Energy,All - Manufacturing,No,Yes,Undetermined,Democrat,,Midwest
1583,5001900US1710,Illinois,42.2,-87.9,geometry and state name,42.2,-87.9,Ymer Technology,Buffalo Grove,Illinois,6000000,0,6000000,33,Electric Vehicles,Ymer Technology,All - Manufacturing,No,Yes,Rep. Bradley Schneider ,Democrat,IL-10,Midwest
1584,5001900US2606,Michigan,42.2,-83.59,geometry and state name,42.2,-83.59,EAVX,Ypsilanti,Michigan,4000000,0,4000000,75,Electric Vehicles,EAVX,All - Manufacturing,No,Yes,Rep. Debbie Dingell ,Democrat,MI-06,Midwest
1585,5001900US2502,Massachusetts,42.2,-71.5,geometry and state name,42.2,-71.5,Ambri,Milford,Massachusetts,0,0,0,200,Batteries,Ambri,All - Manufacturing,No,Yes,Rep. James McGovern ,Democrat,MA-02,Northeast
1586,5001900US2606,Michigan,42.2,-83.59,geometry and state name,42.2,-83.59,Ford,Rawsonville,Michigan,160000000,0,160000000,250,Batteries,Ford,All - Manufacturing,No,Yes,Rep. Debbie Dingell ,Democrat,MI-06,Midwest
1587,5001900US1716,Illinois,42.2,-88.9,geometry and state name,42.2,-88.9,Stellantis,Belvidere,Illinois,335000000,0,335000000,1450,Electric Vehicles,Stellantis,All - Manufacturing,No,Yes,Rep. Darin LaHood ,Republican,IL-16,Midwest
1588,5001900US2605,Michigan,42.24,-84.4,geometry and state name,42.24,-84.4,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,Michigan,0,100000000,100000000,0,Grid,CONSUMERS ENERGY CO,All,Yes,No,Rep. Tim Walberg ,Republican,MI-05,Midwest
1589,5001900US2605,Michigan,42.24,-84.4,geometry and state name,42.24,-84.4,Smart Grid Investment Matching Grants Program,,Michigan,0,19907014,19907014,0,Grid,CONSUMERS ENERGY CO,All,Yes,No,Rep. Tim Walberg ,Republican,MI-05,Midwest
1590,5001900US2606,Michigan,42.24,-83.61,geometry and state name,42.24,-83.61,Advanced Energy Manufacturing and Recycling Grant,,Michigan,0,31761834,31761834,0,Other,LUXWALL INC,All - Manufacturing,Yes,No,Rep. Debbie Dingell ,Democrat,MI-06,Midwest
1591,5001900US1717,Illinois,42.27,-89.09,geometry and state name,42.27,-89.09,Smart Grid Investment Matching Grants Program,,Illinois,0,50000000,50000000,0,Grid,COMMONWEALTH EDISON CO,All,Yes,No,Rep. Eric Sorensen ,Democrat,IL-17,Midwest
1592,5001900US2505,Massachusetts,42.27,-71.41,geometry and state name,42.27,-71.41,Battery and Critical Mineral Recycling - Retailers as Collection Points,,Massachusetts,0,7028641,7028641,0,Batteries,USR PARENT INC,All,Yes,No,Rep. Katherine Clark ,Democrat,MA-05,Northeast
1593,5001900US2502,Massachusetts,42.28,-71.59,geometry and state name,42.28,-71.59,Ascend Elements,Westborough,Massachusetts,0,0,0,0,Batteries,Ascend Elements,All - Manufacturing,No,Yes,Rep. James McGovern ,Democrat,MA-02,Northeast
1594,5001900US2604,Michigan,42.28,-85.29,geometry and state name,42.28,-85.29,Camel Group,Battle Creek,Michigan,20000000,0,20000000,0,Batteries,Camel Group,All - Manufacturing,No,Yes,Rep. Bill Huizenga ,Republican,MI-04,Midwest
1595,5001900US2613,Michigan,42.28,-83.2,geometry and state name,42.28,-83.2,Rhombus Energy Solutions (BorgWarner),Dearborn,Michigan,5000000,0,5000000,0,Electric Vehicles,Rhombus Energy Solutions (BorgWarner),All - Manufacturing,No,Yes,Rep. Shri Thanedar ,Democrat,MI-13,Midwest
1596,5001900US2613,Michigan,42.28,-83.4,geometry and state name³,42.28,-83.4,Cabot,Van Buren Township,Michigan,181000000,0,181000000,85,Batteries,Cabot,All - Manufacturing,No,Yes,Undetermined,Democrat,,Midwest
1597,5001900US2605,Michigan,42.28,-85,geometry and state name,42.28,-85,Ford,Marshall,Michigan,2200000000,0,2200000000,1700,Batteries,Ford,All - Manufacturing,No,Yes,Rep. Tim Walberg ,Republican,MI-05,Midwest
1598,5001900US2613,Michigan,42.28,-83.2,geometry and state name,42.28,-83.2,Ford,Dearborn,Michigan,700000000,0,700000000,1958,Electric Vehicles,Ford,All - Manufacturing,No,Yes,Rep. Shri Thanedar ,Democrat,MI-13,Midwest
1599,5001900US2606,Michigan,42.28,-83.5,geometry and state name,42.28,-83.5,Our Next Energy,Van Buren Township,Michigan,1600000000,0,1600000000,2112,Batteries,Our Next Energy,All - Manufacturing,No,Yes,Rep. Debbie Dingell ,Democrat,MI-06,Midwest
1600,5001900US2606,Michigan,42.28,-83.74,geometry and state name,42.28,-83.74,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,182360,182360,0,Other,"ANN ARBOR, CITY OF",All,Yes,No,Rep. Debbie Dingell ,Democrat,MI-06,Midwest
1601,,,42.29,25.93,not applicable,42.29,25.93,Grants for EE and RE Improvements at Public School Facilities,,Connecticut,0,3616009,3616009,0,Other,UNIVERSITY OF CONNECTICUT,All,Yes,No,Undetermined,Undetermined,,
1602,5001900US2612,Michigan,42.31,-83.21,geometry alone; state name conflicts,42.31,-83.21,Advanced Fossil Energy Technology,,Pennsylvania,0,182565958,182565958,0,Other,IRG ERIE INC,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1603,5001900US2612,Michigan,42.31,-83.21,geometry and state name,42.31,-83.21,Advanced Technology Vehicles Manufacturing Loans,,Michigan,0,9633040000,9633040000,0,Batteries,"BLUEOVAL SK, LLC",All - Manufacturing,Yes,No,Rep. Rashida Tlaib ,Democrat,MI-12,Midwest
1604,5001900US2502,Massachusetts,42.32,-71.63,geometry alone; state name conflicts,42.32,-71.63,Advanced Technology Vehicles Manufacturing Loans,,Georgia,0,670611864,670611864,0,Electric Vehicles,"Aspen Aerogels Georgia, LLC",All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1605,5001900US4102,Oregon,42.33,-122.86,geometry and state name,42.33,-122.86,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,143430,143430,0,Other,CITY OF MEDFORD,All,Yes,No,Rep. Cliff Bentz ,Republican,OR-02,West
1606,5001900US2613,Michigan,42.33,-83.04,geometry and state name,42.33,-83.04,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,582030,582030,0,Other,CITY OF DETROIT,All,Yes,No,Rep. Shri Thanedar ,Democrat,MI-13,Midwest
1607,5001900US2613,Michigan,42.33,-83.04,geometry and state name,42.33,-83.04,Energy Efficiency Materials Pilot Program,,Michigan,0,3797334,3797334,0,Other,University Of Detroit Mercy,All,Yes,No,Rep. Shri Thanedar ,Democrat,MI-13,Midwest
1608,5001900US2509,Massachusetts,41.958,-70.664,geometry and state name¹,42.36,-83.46,Nel Hydrogen,Plymouth,Massachusetts,475000000,0,475000000,500,Hydrogen,Nel Hydrogen,All - Manufacturing,No,Yes,Rep. William Keating ,Democrat,MA-09,Northeast
1609,5001900US2508,Massachusetts,42.36,-71.05,geometry and state name,42.36,-71.05,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,Massachusetts,0,5437559,5437559,0,Hydrogen,CABOT CORP,All - Manufacturing,Yes,No,Rep. Stephen Lynch ,Democrat,MA-08,Northeast
1610,5001900US2508,Massachusetts,42.36,-71.05,geometry alone; state name conflicts,42.36,-71.05,Industrial Emissions Demonstration Projects,,Virginia,0,99000000,99000000,0,Other,Orsted Star P2X LLC,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1611,5001900US2508,Massachusetts,42.36,-71.05,geometry and state name,42.36,-71.05,Clean Hydrogen Electrolysis Program,,Massachusetts,0,4998365,4998365,0,Hydrogen,TRUSTEES OF BOSTON UNIVERSITY,All,Yes,No,Rep. Stephen Lynch ,Democrat,MA-08,Northeast
1612,5001900US2508,Massachusetts,42.36,-71.05,geometry and state name,42.36,-71.05,Current and Former Mine Land Clean Energy Demos,,Massachusetts,0,90000000,90000000,0,Other,"MINERAL BASIN SOLAR POWER, LLC",All,Yes,No,Rep. Stephen Lynch ,Democrat,MA-08,Northeast
1613,5001900US2505,Massachusetts,42.38,-71.23,geometry and state name,42.38,-71.23,Smart Grid Investment Matching Grants Program,,Massachusetts,0,49642748,49642748,0,Grid,"NATIONAL GRID USA SERVICE COMPANY, INC.",All,Yes,No,Rep. Katherine Clark ,Democrat,MA-05,Northeast
1614,5001900US3619,New York,42.39,-73.7,geometry and state name,42.39,-73.7,"GE (GE Vernova), Carver Companies",Coeymans,New York,0,0,0,220,Offshore Wind,"GE (GE Vernova), Carver Companies",All - Manufacturing,No,Yes,Rep. Josh Riley ,Democrat,NY-19,Northeast
1615,5001900US3619,New York,42.39,-73.7,geometry and state name,42.39,-73.7,Riggs Distler & Company,Coeymans,New York,86000000,0,86000000,230,Offshore Wind,Riggs Distler & Company,All - Manufacturing,No,Yes,Rep. Josh Riley ,Democrat,NY-19,Northeast
1616,5001900US2612,Michigan,42.39,-83.29,geometry and state name,42.39,-83.29,Bollinger Motors,Livonia,Michigan,44000000,0,44000000,237,Electric Vehicles,Bollinger Motors,All - Manufacturing,No,Yes,Rep. Rashida Tlaib ,Democrat,MI-12,Midwest
1617,5001900US2613,Michigan,42.39,-83.09,geometry and state name,42.39,-83.09,Fortescue,Detroit,Michigan,35000000,0,35000000,600,Batteries,Fortescue,All - Manufacturing,No,Yes,Rep. Shri Thanedar ,Democrat,MI-13,Midwest
1618,5001900US3619,New York,42.39,-73.7,geometry and state name,42.39,-73.7,"GE (LM Wind Power), Carver Companies",Coeymans,New York,0,0,0,650,Offshore Wind,"GE (LM Wind Power), Carver Companies",All - Manufacturing,No,Yes,Rep. Josh Riley ,Democrat,NY-19,Northeast
1619,5001900US1904,Iowa,42.41,-96.41,geometry alone; state name conflicts,42.41,-96.41,Energy Efficiency and Conservation Block Grant Program,,Nebraska,0,75750,75750,0,Other,"DAKOTA, COUNTY OF",All,Yes,No,Undetermined,Undetermined,,
1620,5001900US4102,Oregon,42.43,-123.32,geometry and state name,42.43,-123.32,Energy Efficiency and Conservation Block Grant Program,,Oregon,0,76430,76430,0,Other,CITY OF GRANTS PASS,All,Yes,No,Rep. Cliff Bentz ,Republican,OR-02,West
1621,5001900US2503,Massachusetts,42.46,-71.34,geometry and state name,42.46,-71.34,Clean Hydrogen Electrolysis Program,,Massachusetts,0,3787483,3787483,0,Hydrogen,Plug Power Inc,All,Yes,No,Rep. Lori Trahan ,Democrat,MA-03,Northeast
1622,5001900US2505,Massachusetts,42.47,-71.15,geometry and state name,42.47,-71.15,Grants for Updating Building Energy Codes,,Massachusetts,0,7500000,7500000,0,Other,"NORTHEAST ENERGY EFFICIENCY PARTNERSHIPS, INC.",All,Yes,No,Rep. Katherine Clark ,Democrat,MA-05,Northeast
1623,5001900US2505,Massachusetts,42.47,-71.15,geometry and state name,42.47,-71.15,Grants for Updating Building Energy Codes,,Massachusetts,0,3600000,3600000,0,Other,"NORTHEAST ENERGY EFFICIENCY PARTNERSHIPS, INC.",All,Yes,No,Rep. Katherine Clark ,Democrat,MA-05,Northeast
1624,5001900US5502,Wisconsin,42.562,-89.086,geometry and state name¹,42.5,-89,Blue Line Battery,Beloit,Wisconsin,0,0,0,0,Batteries,Blue Line Battery,All - Manufacturing,No,Yes,Rep. Mark Pocan ,Democrat,WI-02,Midwest
1625,5001900US2606,Michigan,42.469,-83.522,geometry and state name¹,42.5,-83.5,Ascend Elements,Novi,Michigan,0,0,0,0,Batteries,Ascend Elements,All - Manufacturing,No,Yes,Rep. Debbie Dingell ,Democrat,MI-06,Midwest
1626,5001900US2505,Massachusetts,42.489,-71.157,geometry and state name¹,42.5,-71.09,Alsym Energy,Woburn,Massachusetts,0,0,0,0,Batteries,Alsym Energy,All - Manufacturing,No,Yes,Rep. Katherine Clark ,Democrat,MA-05,Northeast
1627,5001900US2505,Massachusetts,42.489,-71.157,geometry and state name¹,42.5,-71.09,SES,Woburn,Massachusetts,0,0,0,0,Batteries,SES,All - Manufacturing,No,Yes,Rep. Katherine Clark ,Democrat,MA-05,Northeast
1628,5001900US2611,Michigan,42.5,-83.09,geometry and state name,42.5,-83.09,Akasol (BorgWarner),Hazel Park,Michigan,11000000,0,11000000,0,Batteries,Akasol (BorgWarner),All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1629,5001900US2613,Michigan,42.347,-83.06,geometry and state name¹,42.5,-83.2,Dunamis Clean Energy Partners,Detroit,Michigan,0,0,0,0,Electric Vehicles,Dunamis Clean Energy Partners,All - Manufacturing,No,Yes,Rep. Shri Thanedar ,Democrat,MI-13,Midwest
1630,5001900US2610,Michigan,42.475,-82.995,geometry and state name¹,42.5,-83,General Motors,Warren,Michigan,81000000,0,81000000,0,Electric Vehicles,General Motors,All - Manufacturing,No,Yes,Rep. John James ,Republican,MI-10,Midwest
1631,5001900US2610,Michigan,42.475,-82.995,geometry and state name¹,42.5,-83,Stellantis,Warren,Michigan,98000000,0,98000000,0,Electric Vehicles,Stellantis,All - Manufacturing,No,Yes,Rep. John James ,Republican,MI-10,Midwest
1632,5001900US2506,Massachusetts,42.5,-70.79,geometry and state name,42.5,-70.79,Port of Salem,Salem,Massachusetts,34000000,0,34000000,0,Offshore Wind,Port of Salem,All - Manufacturing,No,Yes,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1633,5001900US2611,Michigan,42.505,-83.407,geometry and state name¹,42.5,-83.4,Jing-Jin Electric North America,Farmington Hills,Michigan,17000000,0,17000000,100,Electric Vehicles,Jing-Jin Electric North America,All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1634,5001900US2610,Michigan,42.475,-82.995,geometry and state name¹,42.5,-83,Graphex Technologies LLC,Warren,Michigan,75000000,0,75000000,125,Batteries,Graphex Technologies LLC,All - Manufacturing,No,Yes,Rep. John James ,Republican,MI-10,Midwest
1635,5001900US2503,Massachusetts,42.732,-71.187,geometry and state name¹,42.5,-71.09,Factorial Energy,Methuen,Massachusetts,45000000,0,45000000,166,Batteries,Factorial Energy,All - Manufacturing,No,Yes,Rep. Lori Trahan ,Democrat,MA-03,Northeast
1636,5001900US1902,Iowa,42.5,-90.68,geometry and state name,42.5,-90.68,Battery and Critical Mineral Recycling - State and Local Programs,,Iowa,0,4041661,4041661,0,Batteries,DUBUQUE METROPOLITAN AREA SOLID WASTE AGENCY,All,Yes,No,Rep. Ashley Hinson ,Republican,IA-02,Midwest
1637,5001900US2503,Massachusetts,42.53,-71.6,geometry and state name,42.53,-71.6,Electric Hydrogen,Devens,Massachusetts,545000000,0,545000000,0,Hydrogen,Electric Hydrogen,All - Manufacturing,No,Yes,Rep. Lori Trahan ,Democrat,MA-03,Northeast
1638,5001900US2506,Massachusetts,42.54,-71.26,geometry and state name,42.54,-71.26,"Nuvera Fuel Cells, LLC",Bilerrica,Massachusetts,44000000,0,44000000,0,Hydrogen,"Nuvera Fuel Cells, LLC",All - Manufacturing,No,Yes,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1639,5001900US2506,Massachusetts,42.55,-70.88,geometry and state name,42.55,-70.88,Smart Grid Investment Matching Grants Program,,Massachusetts,0,10918827,10918827,0,Grid,HIGHLAND ELECTRIC FLEETS INC,All,Yes,No,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1640,5001900US2506,Massachusetts,42.55,-71.26,geometry and state name,42.55,-71.26,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,Massachusetts,0,29976242,29976242,0,Hydrogen,Nuvera Fuel Cells LLC,All - Manufacturing,Yes,No,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1641,5001900US2506,Massachusetts,42.562,-71.174,geometry and state name¹,42.6,-71.2,Largo Clean Energy,Wilmington,Massachusetts,0,0,0,0,Batteries,Largo Clean Energy,All - Manufacturing,No,Yes,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1642,5001900US2506,Massachusetts,42.6,-70.9,geometry and state name,42.6,-70.9,Nth Cycle,Beverly,Massachusetts,0,0,0,0,Batteries,Nth Cycle,All - Manufacturing,No,Yes,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1643,5001900US2506,Massachusetts,42.562,-71.174,geometry and state name¹,42.6,-71.2,Largo Clean Energy,Wilmington,Massachusetts,4000000,0,4000000,0,Batteries,Largo Clean Energy,All - Manufacturing,No,Yes,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1644,5001900US2610,Michigan,42.564,-83.068,geometry and state name¹,42.6,-83,Stellantis,Sterling Heights,Michigan,236000000,0,236000000,0,Electric Vehicles,Stellantis,All - Manufacturing,No,Yes,Rep. John James ,Republican,MI-10,Midwest
1645,5001900US3619,New York,42.6,-73.7,geometry and state name,42.6,-73.7,Port of Albany,Albany,New York,40000000,0,40000000,0,Offshore Wind,Port of Albany,All - Manufacturing,No,Yes,Rep. Josh Riley ,Democrat,NY-19,Northeast
1646,5001900US5501,Wisconsin,42.6,-87.79,geometry and state name,42.6,-87.79,Siemens (Sanmina),Kenosha,Wisconsin,0,0,0,0,Solar,Siemens (Sanmina),All - Manufacturing,No,Yes,Rep. Bryan Steil ,Republican,WI-01,Midwest
1647,5001900US3619,New York,42.6,-73.7,geometry and state name,42.6,-73.7,"Marmen Welcon, Smulders",Albany,New York,604000000,0,604000000,550,Offshore Wind,"Marmen Welcon, Smulders",All - Manufacturing,No,Yes,Rep. Josh Riley ,Democrat,NY-19,Northeast
1648,5001900US2607,Michigan,42.6,-84.9,geometry and state name,42.6,-84.9,Shyft,Charlotte,Michigan,16000000,0,16000000,680,Electric Vehicles,Shyft,All - Manufacturing,No,Yes,Rep. Tom Barrett ,Republican,MI-07,Midwest
1649,5001900US3620,New York,42.62,-73.86,geometry alone; state name conflicts,42.62,-73.86,Advanced Industrial Facilities Deployment Program,,Indiana,0,67314320,67314320,0,Other,"REAL ALLOY RECYCLING, LLC.",All - Manufacturing,Yes,No,Undetermined,Undetermined,,
1650,5001900US3620,New York,42.62,-73.86,geometry and state name,42.62,-73.86,Renewable Energy Systems,,New York,0,1550393274,1550393274,0,Hydrogen,Plug Power Energy Loan Borrower LLC,All - Manufacturing,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1651,5001900US2611,Michigan,42.64,-83.29,geometry and state name,42.64,-83.29,"Clean Hydrogen Manufacturing Recycling Research, Development, and Demonstration Program",,Michigan,0,29999999,29999999,0,Hydrogen,GENERAL MOTORS LLC,All - Manufacturing,Yes,No,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1652,5001900US2607,Michigan,42.64,-84.64,geometry and state name,42.64,-84.64,State Manufacturing Leadership,,Michigan,0,1999400,1999400,0,Other,Michigan Strategic Fund,All - Manufacturing,Yes,No,Rep. Tom Barrett ,Republican,MI-07,Midwest
1653,5001900US2611,Michigan,42.64,-83.29,geometry and state name,42.64,-83.29,Energy Efficiency and Conservation Block Grant Program,,Michigan,0,434190,434190,0,Other,COUNTY OF OAKLAND,All,Yes,No,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1654,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,Energy Efficiency and Conservation Block Grant Program,,New York,0,3351520,3351520,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1655,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,New York,0,4399100,4399100,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1656,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,Grants for Updating Building Energy Codes,,New York,0,3000000,3000000,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1657,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,IRA Section 50121 Home Energy Whole House Rebates,,New York,0,159021883,159021883,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1658,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,IRA Section 50122A High Efficiency Rebate Program States,,New York,0,158415850,158415850,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1659,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,IRA Section 50131b Building Energy Code,,New York,0,19082560,19082560,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1660,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,IRA Section 50131c Zero Energy Code,,New York,0,19082560,19082560,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1661,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,IRA Section 50131c Zero Energy Code,,New York,0,6000000,6000000,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1662,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,State Energy Program Grants,,New York,0,17323790,17323790,0,Other,NEW YORK STATE ENERGY RESEARCH & DEVELOPMENT AUTHORITY,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1663,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,Weatherization Assistance Program,,New York,0,86076166,86076166,0,Other,NYS DIVISION HOUSING & COMM RENEWAL,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1664,5001900US3620,New York,42.65,-73.76,geometry and state name,42.65,-73.76,Weatherization Assistance Program,,New York,0,289714086,289714086,0,Other,NYS DIVISION HOUSING & COMM RENEWAL,All,Yes,No,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1665,5001900US2506,Massachusetts,42.69,-71.13,geometry and state name,42.69,-71.13,Battery Manufacturing and Recycling Grants,,Massachusetts,0,50000000,50000000,0,Batteries,6K INC.,All - Manufacturing,Yes,No,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1666,5001900US5501,Wisconsin,42.7,-87.9,geometry and state name,42.7,-87.9,Foxconn,Mount Pleasant,Wisconsin,0,0,0,0,Batteries,Foxconn,All - Manufacturing,No,Yes,Rep. Bryan Steil ,Republican,WI-01,Midwest
1667,5001900US2604,Michigan,42.7,-86.09,geometry and state name,42.7,-86.09,Enchem,,Michigan,0,0,0,0,Batteries,Enchem,All - Manufacturing,No,Yes,Rep. Bill Huizenga ,Republican,MI-04,Midwest
1668,5001900US2506,Massachusetts,42.7,-71.09,geometry and state name,42.7,-71.09,6K Energy,North Andover,Massachusetts,25000000,0,25000000,0,Batteries,6K Energy,All - Manufacturing,No,Yes,Rep. Seth Moulton ,Democrat,MA-06,Northeast
1669,5001900US3302,New Hampshire,42.7,-71.4,geometry and state name,42.7,-71.4,Onsemi,Hudson,New Hampshire,0,0,0,0,Electric Vehicles,Onsemi,All - Manufacturing,No,Yes,Rep. Maggie Goodlander ,Democrat,NH-02,Northeast
1670,5001900US2611,Michigan,42.66,-83.386,geometry and state name¹,42.7,-83.2,General Motors,Auburn Hills,Michigan,130000000,0,130000000,0,Electric Vehicles,General Motors,All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1671,5001900US3302,New Hampshire,42.7,-71.4,geometry and state name,42.7,-71.4,Endurans Solar,Nashua,New Hampshire,0,0,0,0,Solar,Endurans Solar,All - Manufacturing,No,Yes,Rep. Maggie Goodlander ,Democrat,NH-02,Northeast
1672,5001900US2611,Michigan,42.67,-83.289,geometry and state name¹,42.7,-83.29,General Motors,Pontiac,Michigan,40000000,0,40000000,20,Electric Vehicles,General Motors,All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1673,5001900US2607,Michigan,42.7,-84.59,geometry and state name,42.7,-84.59,General Motors,Lansing,Michigan,500000000,0,500000000,50,Electric Vehicles,General Motors,All - Manufacturing,No,Yes,Rep. Tom Barrett ,Republican,MI-07,Midwest
1674,5001900US2604,Michigan,42.7,-86.09,geometry and state name,42.7,-86.09,LT Precision,Holland,Michigan,43000000,0,43000000,70,Electric Vehicles,LT Precision,All - Manufacturing,No,Yes,Rep. Bill Huizenga ,Republican,MI-04,Midwest
1675,5001900US3620,New York,42.7,-73.9,geometry and state name,42.7,-73.9,Jupiter Bach,Rotterdam,New York,0,0,0,100,Land-Based Wind,Jupiter Bach,All - Manufacturing,No,Yes,Rep. Paul Tonko ,Democrat,NY-20,Northeast
1676,5001900US2609,Michigan,42.723,-83.277,geometry and state name¹,42.7,-83.2,American Battery Solutions,Lake Orion,Michigan,7000000,0,7000000,115,Batteries,American Battery Solutions,All - Manufacturing,No,Yes,Rep. Lisa McClain ,Republican,MI-09,Midwest
1677,5001900US2611,Michigan,42.66,-83.386,geometry and state name¹,42.7,-83.29,Flo,Auburn Hills,Michigan,3000000,0,3000000,133,Electric Vehicles,Flo,All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1678,5001900US2610,Michigan,42.7,-83,geometry and state name²,42.7,-83,Magna,Shelby Charter Township,Michigan,96000000,0,96000000,159,Electric Vehicles,Magna,All - Manufacturing,No,Yes,Undetermined,Undetermined,,
1679,5001900US2611,Michigan,42.66,-83.386,geometry and state name¹,42.7,-83.29,Dana Thermal Products,Auburn Hills,Michigan,54000000,0,54000000,200,Electric Vehicles,Dana Thermal Products,All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1680,5001900US2611,Michigan,42.66,-83.386,geometry and state name¹,42.7,-83.29,Samsung SDI,Auburn Hills,Michigan,41000000,0,41000000,368,Batteries,Samsung SDI,All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
1681,5001900US2609,Michigan,42.724,-83.423,geometry and state name¹,42.7,-83.4,Lear Corp,Clarkston,Michigan,80000000,0,80000000,421,Electric Vehicles,Lear Corp,All - Manufacturing,No,Yes,Rep. Lisa McClain ,Republican,MI-09,Midwest
1682,5001900US2611,Michigan,42.66,-83.386,geometry and state name¹,42.7,-83.2,Piston Automotive,Auburn Hills,Michigan,85000000,0,85000000,900,Electric Vehicles,Piston Automotive,All - Manufacturing,No,Yes,Rep. Haley Stevens ,Democrat,MI-11,Midwest
